132	142	141	Ría. Oriente interior	10000	0	70	0.95	1	1	1	1.95	1	129.43	0	1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
133	143	142	Ría. Oriente Interior.	10000	0	70	0.95	1	1	1	1.76	1	117.3	0	1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
134	144	143	Ría. Oriente Interior	10000	0	70	0.95	1	1	1	2.03	1	134.82	1	1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
135	145	144		675	0	740.74	0.6	0.8	1	1	0.8	0.5	142.53	0	1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
136	140	145	FRACC. LAGUNAS	160	0	2187.5	1	1	1	1	1.07	0.95	2229.26	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-15
137	140	146	AV. LAGUNAS 1	120	0	3000	0.95	1	1	1	1.02	0.95	2768.43	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-15
138	140	147	FRACC. INSURGENTES, OLMECA	160	0	2187.5	1	1	1	1	1.07	0.95	2229.26	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-15
139	146	148	CARRETERA ESTATAL EL BELLOTE-AQUILES SERDAN, INTERIOR	675	0	740.74	0.6	0.8	1	1	0.72	0.5	128.84	0	1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
140	140	149	CALLE SUR SAN ANGEL 105	105	0	2404.76	1	1	1	1	1	0.95	2284.52	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-15
141	140	150	SUR SAN ANGEL 222, FRACC. SAN ANGEL	105	0	3761.9	1	1	1	1	1	0.95	3573.81	1	1	189.236.68.82	dsl-189-236-68-82-dyn.prod-infinitum.com.mx	0	1970-01-01	41	2014-08-15
142	147	151	Ría. Norte 	34000	0	44.12	0.6	0.8	1	1	1.23	0.7	18.18	0	1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
143	148	152	Carretera Estatal El Bellote-A. Serdan	675	0	740.74	0.6	0.8	1	1	0.97	0.5	173.31	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
144	149	153	Carretera Estatal El Bellote-A. Serdan	675	0	740.74	0.6	0.8	1	1	0.73	0.5	129.09	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
145	152	154	union	500	0	320	0.95	1	1	1	1.22	1	371.55	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
146	153	155	Ranchería Las Flores 2° Sección	500	0	320	0.95	1	1	1	1.22	1	371.55	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
147	154	156	Ranchería Moctezuma 1° sección	210	0	523.81	0.8	0.8	1	1	0.97	0.8	258.91	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
148	155	157	Boulevard Manuel A. Romero Zurita	200	0	600	0.9	0.8	1	1	0.94	0.8	325.22	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
149	151	158	Carretera Estatal El Bellote-A. Serdan	675	0	740.74	0.6	0.8	1	1	1.01	0.5	179.58	1	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
150	156	159	Boulevard Manuel A. Romero Zurita	200	0	600	0.95	1	1	1	0.95	0.9	485.14	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
151	157	160	Ranchería Las Flores 2° Sección.	500	0	320	0.6	0.8	1	1	0.99	0.7	106.35	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
154	160	163	 Colonia El Limón Interior	200	0	600	0.95	0.8	1	1	1	0.8	365.59	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
155	161	164	Ranchería Oriente interior.	10000	0	70	0.6	1	1	1	1.14	0.7	33.6	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
156	162	165	Ranchería Oriente interior.	10000	0	70	0.6	1	1	1	1.13	0.7	33.1	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
157	158	166	Ranchería las Flores "da Sección	120000	0	116.67	1.2	1.15	1	1	1.18	1	190.28	1	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
158	158	167	ranchería El limón (Zona Industrial) en Paraíso Tabasco	88090	0	300	1	1	1	1	1.12	1.1	370.41	1	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
159	158	168	Ranchería Las Flores 2da Sección 	10000	0	150	1.2	1.15	1	1	0.78	1.15	185.93	1	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
160	163	169	Ranchería las Flores "da Sección	120000	0	116.67	1.2	1.15	1	1	1.18	1	190.28	1	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
161	163	170	ranchería El limón (Zona Industrial) e	88090	0	300	1	1	1	1	1.12	1.1	370.41	1	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
162	163	171	Ranchería Las Flores 2da Sección	10000	0	150	1.2	1.15	1	1	0.78	1.15	185.93	1	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
163	164	172	Carretera Estatal El Bellote-A. Serdan	675	0	740.74	0.6	0.8	1	1	0.97	0.5	172.09	1	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
164	165	173	Carretera Estatal El Bellote-A. Serdan	675	0	740.74	0.6	0.8	1	1	0.98	0.5	173.62	1	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-08
165	166	174	CARRETERA ESTATAL EL BELLOTE-AQUILES SER	675	0	740.74	0.6	0.8	1	1	0.8	0.5	142.53	0	1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
166	168	175	CARRETERA ESTATAL EL BELLOTE-AQUILES SER	675	0	740.74	0.6	0.8	1	1	0.98	0.5	174.31	0	1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
167	169	176	CARRETERA ESTATAL EL BELLOTE-AQUILES SER	675	0	740.74	0.6	0.8	1	1	0.98	0.5	173.63	0	1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
168	170	177	Ría. Reyes Hernández 1a Sección	1106	0	483.73	0.8	1	1	1	1.03	0.9	357.98	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-06
169	170	178	Ría. Gregorio Méndez 1a Sección	550	0	454.55	0.95	1	1	1	0.91	0.9	355.55	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-06
170	170	179	Ría. Reyes Hernández 2a Sección	600	0	400	0.8	1	1	1	0.93	0.9	267.33	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-08
173	172	182	Ranchería Oriente interior.	10000	0	70	0.9	1	1	1	1.97	0.8	99.11	0	1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
174	173	183	Ría. Oriente Interior	10000	0	70	0.8	1	1	1	2.13	0.8	95.53	0	1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
175	174	184	Ría. Oriente Interior	10000	0	70	0.8	1	1	1	2.27	0.8	101.7	0	1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
176	175	185	Ría. Oriente Interior	10000	0	70	1	1	1	1	1.46	1	101.98	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
177	176	186	Col. Limón	200	0	600	0.6	0.8	1	1	0.79	0.7	160.01	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
178	177	187	Col.El limón	200	0	600	0.6	0.8	1	1	0.89	0.7	179.61	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
179	178	188	Col. El Limón	200	0	600	0.6	0.8	1	1	0.86	0.7	173.15	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-07
180	179	189	Carretera a Dos Bocas	200	0	600	0.8	1	1	1	1	0.8	384	0	1	187.175.66.193	dsl-187-175-66-193-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-18
181	180	190	Ría. Oriente	10000	0	70	1	1	1	1	1.48	1	103.51	0	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-12
182	171	191	CALLE JAMAICA,FRACC.SANTO DOMINGO,COMALCALCO	200	0	2750	0.8	1	1	1	0.78	0.9	1543.85	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-08
183	171	192	POR  COBERTIZO DE PEMEX,COMALCALCO	773	0	2587.32	0.8	1	0.6	1	0.98	0.9	1091.77	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-08
184	171	193	LOTE 3,PRIVADA SAN FRANCISCO, COMALCALCO	203	0	2609.99	1	1	1	1	0.78	0.9	1836.11	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-08
185	181	194	Villa Jalupa (por iglesia)	340	0	214.71	0.9	1	1	1	1.02	0.8	157.85	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-08
186	182	195	Nacajuca	200	0	285	0.9	1	1	1	1.11	0.9	255.86	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-08
187	184	196	Boulevard Manuel A. Romero Zurita	200	0	600	0.95	1	1	1	0.98	0.9	504.15	1	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-09
188	185	197	Ria. Quintin Arauz	5000	0	460	0.6	0.8	0.6	1	0	0.9	0	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-09
189	185	198	Ria. Quintin Arauz	20159.66	0	292.66	0.6	0.8	0.6	1	0	0.9	0	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-09
190	185	199	Ria. Quintin Arauz	200	0	2250	0.6	0.8	0.6	1	0	0.9	0	1	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-09
