143	142	1	0	1	0	1	1	0	0	1	0		1	1	1	1	0	1	1	0	0	0	1000 metros		60	6	2	Casa habitación de un nivel.	Carretera Libramiento a Puerto Dos Bocas.	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
144	143	1	0	0	0	1	0	0	0	0	0		1	1	0	0	0	0	1	0	0	0	1000 metros.		30	5	5	Casa habitación de un nivel.	Por la carretera Estatal Paraíso-Comalcalco.	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
145	144	1	0	0	0	1	0	0	0	0	0		1	1	0	0	0	0	1	0	0	0	1000 metros		30	5	5	Casa habitación de un nivel. 	Carretera Estatal Paraíso-Comalcalco. 	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
146	145	1	0	0	0	1	0	0	1	0	0		1	1	0	0	0	0	1	0	0	0	1000 metros		30	5	5	Casa habitación de un nivel. 	Carretera Estatal Paraíso-Comalcalco. 	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
147	146	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros		20	5	5	Dispersa. Casa habitación de un nivel.	Carretera Estatal El Bellote-Aquiles Serdan. 	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
148	147	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros		20	5	5	Dispersas. Casa habitación de un nivel.	Carretera Estatal El Bellote-Aquiles Serdan. 	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
149	148	1	0	0	0	1	0	0	0	0	0		0	0	0	0	0	0	1	0	0	0			10	6	5	Dispersas, resueltas en un nivel.	Carretera Federal Paraíso-Comalcalco.	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
150	149	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros.		20	5	5	Dispersas, de un nivel. 	Carretera Estatal El Bellote-Aquiles Serdan. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
151	150	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros.		20	5	5	Dispersas de un nivel. 	Carretera Estatal El Bellote-Aquiles Serdan. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-04
153	152	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros.		20	5	5	Dispersas, de un nivel. 	Carretera Estatal El Bellote-Aquiles Serdan. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
154	153	1	0	0	0	1	0	0	0	0	0		1	1	0	0	0	0	1	0	0	0	1000 metros.		30	5	5	Dispersas de un nivel. 	Carretera Estatal Barra de Tupilco- Paraíso.	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
155	154	1	0	0	0	1	0	0	0	0	0		1	1	0	0	0	0	1	0	0	0	1000 metros.		30	5	5	Dispersas de un nivel. 	Carretera Barra de Tupilco- Paraíso. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
156	155	1	0	0	0	1	0	0	0	0	0		1	1	0	0	0	0	1	0	0	0	1000 metros.		30	5	5	Casa habitación de un nivel. 	Carretera Estatal Paraíso-Comalcalco. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
157	156	1	0	0	0	1	0	0	0	0	0		1	1	0	1	0	0	1	1	0	0	mil metros.		50	6	5	Casa habitación de un nivel.	Boulevard Manuel Antonio Romero Zurita. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
158	157	1	0	0	0	1	0	1	0	0	0		1	1	0	0	1	0	1	1	0	0	1000 metros.		50	6	3	Casa habitación de un nivel. 	Por el Boulevard Manuel Antonio Romero Zurita y también por Carretera Vecinal del Ejido Quintin Arauz. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
159	158	1	0	0	0	1	0	0	0	1	0		0	1	0	0	0	0	1	0	0	0			20	5	5	Casa habitación de un nivel. 	Carretera estatal Barra de Tupilco-Paraíso.	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-05
160	159	1	0	0	0	1	0	1	0	0	0		0	0	0	0	0	0	1	1	0	0	En un radio de 1000 metros		30	14	3	Dispersas de un nivel.	Por la Carretera El Limón y entrando en el camino a Playa Varadero	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
161	160	1	0	0	0	1	0	0	0	0	0		1	1	0	0	1	0	0	0	0	0	1000 metros.		30	5	5	Dispersas de un nivel.	Por la Carretera Vecinal al Ejido Quintin Arauz. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
162	161	1	0	1	0	1	0	1	1	1	0		1	1	0	1	0	0	1	1	0	0	1000 metros. 		50	6	3	Casas habitación y comerciales.	Por el Libramiento a Dos Bocas y por Calle Principal 5 de Mayo. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
163	162	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros.		10	5	5	Dispersas de un nivel. 	Por la Carretera Federal Paraíso-Comalcalco. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
164	163	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros.		10	5	5	Dispersas de un nivel. 	Por la Carretera Federal Paraíso-Comalcalco. 	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
165	164	1	0	0	0	1	0	1	0	0	0		0	0	0	0	0	0	1	1	0	1	1000 metros.		30	14	3	Dispersas de un nivel. 	Por la Carretera El Limón y entrando en el camino a Playa Varadero.	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
166	165	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros.		20	5	5	Dispersas de un nivel. 	Carretera Estatal El Bellote-Aquiles Serdan.	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
167	166	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros.		20	5	5	Dispersas de un nivel. 	Por la Carretera Estatal El Bellote-Aquiles Serdan.	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
168	167	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros.		20	5	5	Dispersas de un nivel.	Carretera Estatal El Bellote-Aquiles Serdan.	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
170	169	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros		20	5	5	Dispersas de un nivel. 	Carretera Estatal El Bellote-Aquiles Serdan.	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
171	170	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	1000 metros		20	5	5	Dispersas de un nivel. 	Carretera Estatal El Bellote-Aquiles Serdan.	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	1970-01-01	46	2014-08-06
172	171	1	0	0	0	1	0	1	1	1	0		1	1	0	1	0	0	1	0	0	0	1000 m 		50	12	5	Viviendas similares a la valuada resueltas en un nivel. Calidad económica a media.	Acceso por la carretera Comalcalco- Gregorio Méndez  que es la de su ubicación que conecta al Sur con la carretera estatal Comalcalco- Tecolutilla.	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	1970-01-01	9	2014-08-06
