1,0.00,"",1,1,"","",0,now(),0,now()
2,0.60,"sin frente a vialida",1,1,"","",0,now(),0,now()
3,0.80,"calle Inferior a mod",1,1,"","",0,now(),0,now()
4,1.00,"calle moda",1,1,"","",0,now(),0,now()
5,1.20,"calle superior a mod",1,1,"","",0,now(),0,now()
6,1.00,"corredor de valor",1,1,"","",0,now(),0,now()
7,0.90,"Ninguno",1,1,"189.133.68.188","dsl-189-133-68-188-dyn.prod-infinitum.com.mx",0,now(),1,"2014-08-12 13:21:32"
8,0.95,"Factor 0.95",1,1,"","",0,now(),0,now()
