27|008|003-0031-000003|945|1|23.9741|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000C926E4E2C2061C410483F276E1173E41D6C5AFF8D3061C4111BE829DE1173E41E155A6C3D4061C415700C7FEDB173E41220827E2C3061C41C92A28CFDB173E41C926E4E2C2061C410483F276E1173E41|581
27|008|003-0031-000003|945|1|30.4804|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000600000096FE7787D8061C41EFD878F3D3173E410B5B715ED8061C415B85A986D2173E41FE5EB067D7061C41C4B37BF4C9173E4171494C32CB061C41944728DAC9173E4127E91352CC061C41BF6C25D9D3173E4196FE7787D8061C41EFD878F3D3173E41|582
27|008|003-0031-000002|946|1|34.3997|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000006000000B11A250BD9061C415D3A5C86D8173E418CC6FE7EF0061C41EDBC9858D8173E4163F3BCC3EE061C41B1FEBD5BD2173E410B5B715ED8061C415B85A986D2173E4195FE7787D8061C41EFD878F3D3173E41B11A250BD9061C415D3A5C86D8173E41|579
27|008|003-0031-000002|946|2|59.1138|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000060000000C5B715ED8061C415B85A986D2173E4163F3BCC3EE061C41B1FEBD5BD2173E41DF4F8D97EB061C41986E1263C7173E41C876BE1FD7061C417F6ABC74C7173E41FE5EB067D7061C41C4B37BF4C9173E410C5B715ED8061C415B85A986D2173E41|580
27|008|003-0031-000001|947|2|92.3032|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000091ED7C3FE3061C411D5A647BFC173E411904560EFB061C41A01A2FDDFC173E415873F970F6061C419177D8E7EC173E41645481CEDF061C4161545181EC173E4191ED7C3FE3061C411D5A647BFC173E41|578
27|008|003-0031-000018|948|1|98.803|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000050000004C3789C1A9061C41F0A7C60BFB173E4155106EA1C1061C41F5FF98A8FB173E41DB65795DBD061C411B0EA7C4EA173E41513602A6A5061C41C6D5F693EA173E414C3789C1A9061C41F0A7C60BFB173E41|601
27|008|003-0031-000018|948|1|72.2718|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000A111C660BF061C4100F790BDE6173E4197A1E1DAF4061C4184AF826BE7173E4194BE9741F3061C4140E51FE4E1173E4119A5F5D0BD061C41D7E8806BE1173E41A111C660BF061C4100F790BDE6173E41|602
27|008|003-0031-000011|949|1|71.5247|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000864160E59F051C413FDD24E6DE173E41CF724063C8051C41AF2A8B41DF173E41AF7566C4C8051C41A4474031D8173E419EEFA746A0051C41022B87D6D7173E41864160E59F051C413FDD24E6DE173E41|592
27|008|003-0031-000019|950|2|45.6921|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000007000000F6285C8F9F051C411B2FDDC4EA173E41BD78DDF7CE051C416D8AE59FEA173E41CC1B0C48CE051C41ED745797E6173E41F39A36A2CA051C4193A31DA0E6173E4127F8ABAFA3051C41E91DCCFDE6173E41BE9F1AAF9F051C41448B6C07E7173E41F6285C8F9F051C411B2FDDC4EA173E41|603
27|008|003-0031-000013|951|1|112.611|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000007000000559C3A8AD0051C416774649AF3173E41402FC57EF3051C41830F8742F3173E41C58BB86DF0051C41A86B7940E6173E4153F80A48CE051C4189C55097E6173E41956093FACE051C41576DE39FEA173E410A86D032CF051C41929827E5EB173E41559C3A8AD0051C416774649AF3173E41|594
27|008|003-0031-000014|952|1|49.463|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000004EA4D382D061C41DE1FEDC3E7173E4114BC0EFB2A061C4162460620E0173E412AA9939812061C417C30B7E8DF173E411228BDA112061C41667E87CDE7173E4104EA4D382D061C41DE1FEDC3E7173E41|595
27|008|003-0031-000014|952|1|81.3292|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000008BFC08731061C4119CCD478F6173E41C7A943DF2D061C414F9495FDE9173E416DB458E713061C413AD58F4FEA173E417065F68F17061C41564C3ECBF6173E4108BFC08731061C4119CCD478F6173E41|596
27|008|003-0031-000015|953|1|76.8512|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000050000009952163560061C41F7B33894EB173E412011CCF25E061C41E5D95F95E0173E41053440F742061C4144C93656E0173E410840143844061C41504F1255EB173E419952163560061C41F7B33894EB173E41|597
27|008|003-0031-000016|954|1|144.622|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000C0000002DB29D6F92061C41643BDF4FFB173E41EBDD84CF8F061C413609E003F1173E41CB8A315378061C41F08D52E0F0173E413558DAEE76061C41BF351570E9173E41775208E18D061C41AB8C3D71E9173E41EE26E5568D061C4166AF8C53E7173E41CAD51BBD5F061C41C1A3577CE7173E419952163560061C41F7B33894EB173E418754252461061C415F5122BCF3173E41A43423DC78061C415F5122BCF3173E41C6FD3E407A061C41232C222BFB173E412DB29D6F92061C41643BDF4FFB173E41|598
27|008|003-0031-000016|954|2|43.5325|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000CB8A315378061C41F08D52E0F0173E41EBDD84CF8F061C413609E003F1173E41775208E18D061C41AB8C3D71E9173E413558DAEE76061C41BF351570E9173E41CB8A315378061C41F08D52E0F0173E41|599
27|008|003-0031-000017|955|1|87.6842|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000050000004C3789C1A9061C41F0A7C60BFB173E41221F9A05A6061C41F8453813EC173E41BB205B9E8E061C410EE9A657EC173E412DB29D6F92061C41643BDF4FFB173E414C3789C1A9061C41F0A7C60BFB173E41|600
27|008|003-0002-000001|992|1|155.575|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000039B4C87660031C415839B44825173E4108AC1CDA9B031C41508D972E23173E41E3A59B449B031C414260E51019173E41B21425925F031C41569FA88A1A173E4139B4C87660031C415839B44825173E41|94
27|008|003-0023-000004|1021|2|112.398|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000006000000B0726811A00C1C41F4FDD4B84C173E41D9CEF7D3D00C1C41022B87364C173E41DD4F37E4CF0C1C41BC7C95E042173E413FFB0F59B20C1C41B34C815543173E41B0A83B2F9F0C1C417C8758A143173E41B0726811A00C1C41F4FDD4B84C173E41|461
27|008|003-0021-000006|1611|1|171.011|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000090000004C378941C50B1C41713D0AD716173E41FA7E6A3CC20B1C41295C8FA20E173E415CDAFA86B30B1C41752939F10E173E419BF5A3BDB30B1C41D6C8E6A30F173E416F263697840B1C41DC700A8410173E41DCFDC8D5850B1C41847949B414173E414AB147A16C0B1C419A54F4D215173E410E9DA22E6F0B1C416BF1F26A1B173E414C378941C50B1C41713D0AD716173E41|430
27|008|003-0003-000007|4224|1|168.278|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000060000003E93AD27B6011C416D383BE447173E41D9099E19F1011C41D6D2BBFA45173E41C66D4088ED011C418DF884D93A173E41B0726811B0011C41C3F528FC3C173E410293AD27B6011C416F383BE447173E413E93AD27B6011C416D383BE447173E41|134
27|008|003-0029-000029|5149|1|72.4501|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000090000000E0AD7A3A1031C414F6210D8D8173E41140AD7A3A1031C415C5410D8D8173E41259AD5A6A1031C4192BD3D56D1173E417F4D0F2C81031C418AAA514CD1173E4177D5642D81031C41A90630D4D4173E41555E6F0674031C41A48FECB7D4173E4144F813D173031C41CFD5D477D8173E4177D5642D81031C41A9063094D8173E410E0AD7A3A1031C414F6210D8D8173E41|577
27|008|003-0031-000012|6330|1|131.996|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000009000000B6F3FD549F051C4108AC1CDAEE173E411904560EA5051C41C74B37E9EE173E4183C0CAA1A4051C41931804F6F5173E418780E32AA8051C413FF3F402F7173E415E86E22CD1051C41ADCD0041F7173E41559C3A8AD0051C416774649AF3173E410A86D032CF051C41929827E5EB173E41FCDD0E8F9F051C41606BDDC4EA173E41B6F3FD549F051C4108AC1CDAEE173E41|593
27|008|003-0031-000020|6331|1|39.4927|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000062FFABAFA3051C41D68DCBFDE6173E41E6B235A2CA051C415C9C17A0E6173E412676B607CA051C417666A19CE2173E41894160E5A3051C4141DD68CFE2173E4162FFABAFA3051C41D68DCBFDE6173E41|604
27|008|003-0038-000024|6358|2|127.431|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000006000000333333330DFD1B417D3F351E9D1A3E41A67967C16EFD1B4190C8D4C3991A3E41A3AB72A16BFD1B4188F635C6941A3E4185CD85AC5EFD1B41199BC02E951A3E41C3F5285C0AFD1B41713D0AD7971A3E41333333330DFD1B417D3F351E9D1A3E41|780
27|008|003-0031-000021|8009|2|41.0363|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000008000000894160E59F051C417F6ABCD4E2173E41894160E5A3051C4141DD68CFE2173E412676B607CA051C417666A19CE2173E41B9A7BC99CD051C41A54AE097E2173E41C23C050ACD051C4173050B4CDF173E413C8A1063C8051C4187BE8A41DF173E41206B60E59F051C4164D821E6DE173E41894160E59F051C417F6ABCD4E2173E41|605
27|008|003-0031-000022|8612|1|88.5904|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000091ED7C3FE3061C411D5A647BFC173E418D0E6404E0061C413A197D7BED173E41BB5F0122C8061C41F409DCE4EC173E411AFFD7A7CB061C417F2A18EAFB173E4191ED7C3FE3061C411D5A647BFC173E41|606
27|008|003-0039-000033|9122|1|105.061|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000091ED7CBF0EFF1B415EBA498C7B1A3E41A2BEFD9D01FF1B412FBA75D6731A3E414C3789C1D7FE1B41A4703D4A771A3E41E3A59B44DDFE1B41508D974E801A3E4191ED7CBF0EFF1B415EBA498C7B1A3E41|816
27|008|003-0029-000014|1234|1|51.4793|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000D278E9A6C5011C418B999959D4173E41602CB6A0E7011C41B432B8ABD4173E4136CC034DE7011C41FBB41AA6CE173E41723D0A57C5011C41152DB23DCE173E41D278E9A6C5011C418B999959D4173E41|560
27|008|003-0034-000002|2360|1|20.9684|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000DBFD20D3F3FF1B414A254607CD193E416A6C36D7E6FF1B4141C35937D0193E41C94D05DDF3FF1B41AA84CC70D3193E4115A04B0001001C41F7320133D0193E41DBFD20D3F3FF1B414A254607CD193E41|659
27|008|003-0039-000009|3912|2|110.586|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000007000000F4FDD478ACFF1B41819543CB2B1A3E410159C7B9ACFF1B41C21343132D1A3E41ADFD9B32AEFF1B41FA3C5B82341A3E41F9E4987DB0FF1B4115F1CC16401A3E4152DE5AECC7FF1B410A7C588C401A3E41E7FBA971C4FF1B418D976EF22E1A3E41F4FDD478ACFF1B41819543CB2B1A3E41|793
27|008|003-0011-000028|8650|1|46.783|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000931804D6A90A1C4177BE9F7A89163E4122FEF584B30A1C41261A294095163E41DAC0ADBFC20A1C41A306407394163E41E5D0225BB90A1C415EBA49CC88163E41931804D6A90A1C4177BE9F7A89163E41|320
27|008|003-0014-000016|4454|1|104.868|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000050000009F1A2F5D7C091C414A0C026BF6163E4116D9CEB764091C4121B07288F7163E41A69BC46069091C417368910D09173E412FDD240681091C419CC420F007173E419F1A2F5D7C091C414A0C026BF6163E41|362
27|008|003-0014-000016|4454|1|149.182|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000007000000E3A59BC44A091C41BC749338F1163E418D976E124D091C41F853E3A5F8163E411D5A64BB51091C414A0C022B0A173E41A69BC46069091C417368910D09173E4116D9CEB764091C4121B07288F7163E411D01242762091C41F2DF541DF0163E41E3A59BC44A091C41BC749338F1163E41|363
27|008|003-0028-000022|843|1|123.979|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000050000006660827DAD001C4199EF87B50E183E417454CC72AE001C4114FBAEB705183E4122CB5D6277001C41AE70ED1A05183E412A58BB6C76001C41CFE6BA1A0E183E416660827DAD001C4199EF87B50E183E41|542
27|008|003-0028-000022|843|2|45.0121|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000E7FBA97162001C41295C8FE20D183E412A58BB6C76001C41CFE6BA1A0E183E4122CB5D6277001C41AE70ED1A05183E41448B6C6763001C41BA490CE204183E41E7FBA97162001C41295C8FE20D183E41|543
27|008|003-0028-000021|844|1|156.125|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000006000000817D4D9FB9001C41713A7ED705183E418C3F4E1ABB001C413BE02609FD173E417C82034074001C41D1FC7643FC173E418EDDACC672001C41531CCF0D05183E4122CB5D6277001C41AE70ED1A05183E41817D4D9FB9001C41713A7ED705183E41|540
27|008|003-0028-000021|844|2|57.224|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000070000004187B3C672001C414B2FCF0D05183E417C82034074001C41D1FC7643FC173E41CDCCCC4C61001C41508D970EFC173E416F1283405A001C41BE9F1A2FFC173E419EEFA7C658001C417F6ABCF404183E41448B6C6763001C41BA490CE204183E414187B3C672001C414B2FCF0D05183E41|541
27|008|003-0028-000020|845|1|72.6352|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000050000009214EA15A4001C41E16FEEC8FC173E411881D974A5001C41062E7BECF4173E41E794117E80001C4110F35885F4173E41921F83457F001C41AF493762FC173E419214EA15A4001C41E16FEEC8FC173E41|538
27|008|003-0028-000020|845|2|72.0457|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000050000008CE58533C9001C4145007D30FD173E41D094F265CA001C41A6453474F5173E41DC140272A5001C415B9CC6FCF4173E419214EA15A4001C41E26FEEC8FC173E418CE58533C9001C4145007D30FD173E41|539
27|008|003-0028-000018|846|1|211.626|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000C1CAA14569001C41F853E345D7173E4177BE9F9A67001C41DD240621DD173E41E95864CDF5001C41D7C3022DE0173E4105BC21D8F7001C417D193638DA173E41C1CAA14569001C41F853E345D7173E41|536
27|008|003-0028-000017|847|1|11.9936|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000072B4E35AE001C412206ED79CF173E41B62B1A62BD001C419F7AF09BCF173E4198CA2FD4BD001C4126E9906DCC173E41062B4E35AE001C4126E9906DCC173E41072B4E35AE001C412206ED79CF173E41|534
27|008|003-0028-000017|847|1|97.9817|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000CBBEA3549C001C419D228AD8C9173E4107052F23CE001C41B75590F1C9173E4107052F23CE001C41647D9A06C2173E41CBBEA3549C001C41647D9A06C2173E41CBBEA3549C001C419D228AD8C9173E41|535
27|008|003-0028-000016|848|1|284.793|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000C2972F1D96001C411329633AC0173E41218D99CCFC001C415CDD08E3C0173E417E756EE6FD001C41848B6D29B6173E41CC0922F498001C41C6575E9EB4173E41C2972F1D96001C411329633AC0173E41|533
27|008|003-0028-000015|849|1|74.3379|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000050000007368916D8B001C410AD7A390A9173E41679E7BAB89001C419FA30165B1173E4161F080E8AB001C41DEDDA5E5B1173E41724D0FA4AC001C4167D74C0EA8173E417368916D8B001C410AD7A390A9173E41|531
27|008|003-0028-000015|849|1|169.836|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000080000007C80533FFF001C416CC5C51EB3173E418729D77702011C41C1B6DFCEA4173E411F85EBD101011C41F2D24D22A4173E4138B407F6D3001C41C79DFD3FA6173E41C80758C9D3001C41D33DF241AE173E41C80758C9C3001C41D33DF241AE173E4150DEEF67C3001C41B440EF3DB2173E417C80533FFF001C416CC5C51EB3173E41|532
27|008|003-0028-000014|850|1|92.3596|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000B852CA770F011C412EF84CD9B0173E4130B0E46635011C41948A14D0AF173E4102CDE65A31011C41F3308433A6173E418A6FCC6B0B011C41B4231033A7173E41B852CA770F011C412EF84CD9B0173E41|530
27|008|003-0028-000013|851|1|48.19|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000038F3D6633B011C41F493F2B9A1173E41F7C813CF42011C412B9A6152AC173E41EB2D607554011C41F0C00A8FAB173E4139C892274D011C41E6133E00A1173E4138F3D6633B011C41F493F2B9A1173E41|528
27|008|003-0028-000013|851|1|179.532|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000006000000894160E58E011C4177BE9F5AB3173E417EE1DDAD8A011C415D4F15FAAC173E412731082C82011C41931804D69E173E41D03181715E011C41266A2045A0173E41988B138A6B011C41A066DEACB3173E41894160E58E011C4177BE9F5AB3173E41|529
27|008|003-0028-000012|852|1|107.655|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F000001000000010300000001000000060000009EEFA74693011C41BE9F1A0FBF173E41894160E58E011C4177BE9F5AB3173E41161275EB6A011C41455F4FAEB3173E412E8D4B676F011C41AE12D7D0BF173E4186B7913172011C41CD30CFC1BF173E419EEFA74693011C41BE9F1A0FBF173E41|527
27|008|003-0028-000011|853|1|16.8833|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000B5DAA37093011C41B3DAC4E0C1173E419EEFA74693011C41BE9F1A0FBF173E416F9962F879011C413524CD97BF173E416F9962F879011C4104B47917C2173E41B5DAA37093011C41B3DAC4E0C1173E41|526
27|008|003-0028-000009|854|1|53.1636|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000AB06EB0F68011C41A3A92511C9173E4198AC4EEA53011C415398732AC9173E4149E1F7D143011C416097279ED0173E4169FCC64468011C412BF219A9D0173E41AB06EB0F68011C41A3A92511C9173E41|523
27|008|003-0028-000009|854|1|34.8904|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000007000000DD50373193011C41B96F6688D6173E4173E354AF92011C41D3E86898D0173E41B1386B157E011C41D3E86898D0173E4119BFC6727E011C41FAE184CBD4173E4134474DCB73011C41FEE184CBD4173E412A4665CB73011C415948EB71D6173E41DD50373193011C41B96F6688D6173E41|524
27|008|003-0028-000008|855|1|77.948|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000FCD66F4D59011C41BE592D5EDB173E41DE56D6B297011C41F573DA8ADB173E4179E9263197011C418195438BD6173E419769C0CB58011C41507B965ED6173E41FCD66F4D59011C41BE592D5EDB173E41|522
27|008|003-0028-000007|856|1|90.0362|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000061AA5FED4B011C41DDF93F9BE1173E41FCDACE388B011C4118B5496EE2173E4158114F798C011C416CE6C790DC173E41A26B06964B011C415B12CA3DDC173E4161AA5FED4B011C41DDF93F9BE1173E41|521
27|008|003-0028-000006|857|2|97.1073|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F0000010000000103000000010000000500000083758E6F98011C41E29FC2B6E8173E41BC74939898011C41AE47E19AE2173E41E4C9C3AE58011C411283C7C5E1173E415BCB658958011C41F98DD5D0E7173E4183758E6F98011C41E29FC2B6E8173E41|520
27|008|003-0028-000005|858|1|24.0738|0|1|1|1|1|1|1|1|1|2015-04-07 14:44:29.739975|2015-04-07 14:44:29.739975|0106000020677F00000100000001030000000100000005000000DC911AE496011C419C53D0B8EE173E4101BF9D6F98011C41F22A87B6E8173E4166D7037688011C41C859477DE8173E41C746F8EA86011C41F0D13C7EEE173E41DC911AE496011C419C53D0B8EE173E41|518
