1,"TABIQUE ROJO DE 14 CMS, APARENTE.",1,1,"","",0,now(),0,now()
2,"TABIQUE ROJO RECOCIDO DE 14 CMS.  APLANADA",1,1,"","",0,now(),0,now()
3,"BLOCK DE CEMENTO ARENA DE 12X20X40 CMS,  APARENTE  ",1,1,"","",0,now(),0,now()
4,"BLOCK DE CEMENTO ARENA DE 12X20X40 CMS,  APLANADA  ",1,1,"","",0,now(),0,now()
5,"MURETE DE BLOCK DE CEMENTO ARENA Y MALLA CICLON CON CASTILLOS",1,1,"","",0,now(),0,now()
6,"DE REFUERZO DE CONCRETO ARMADO.",1,1,"","",0,now(),0,now()
7,"MURETE DE TABIQUE DE BARRO COMPRIMIDO   ",1,1,"","",0,now(),0,now()
8,"INEXISTENTES",1,1,"","",0,now(),0,now()
9,"NO APLICA",1,1,"189.133.204.88","dsl-189-133-204-88-dyn.prod-infinitum.com.mx",64,"2014-08-14 17:43:35",64,"2014-08-21 12:22:53"
