121	229	TOTAL	127.75	0.8	0.9	1	1	0.85	0.61	183.6	100	23454.9	1	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	46	2014-08-29	0	1970-01-01
122	230	TOTAL	127.75	0.9	0.85	1	1	0.8	0.61	183.6	100	23454.9	1	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	46	2014-08-29	46	2014-08-29
123	232	TOTAL	15000	1	1	1	1	1	1	20	100	300000	1	1	187.175.33.35	dsl-187-175-33-35-dyn.prod-infinitum.com.mx	46	2014-08-30	0	1970-01-01
124	233	TOTAL	5000	1.24	1	1	1	1	1.24	24.8	100	124000	1	1	187.175.68.161	dsl-187-175-68-161-dyn.prod-infinitum.com.mx	46	2014-08-30	46	2014-09-02
125	234		2679.9	0.9	1	1	1	1	0.9	54	100	144714.6	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-08-31	9	2014-08-31
126	235	1	300	1	1	1	1	1	1	200	100	60000	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-08-31	0	1970-01-01
127	236	1	5039.8	1	1	1	1	0.8	0.8	8	100	40318.4	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-08-31	9	2014-08-31
128	237	0.9	138	0.9	0.9	1	1	0.8	0.65	453.6	100	62596.8	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-08-31	9	2014-08-31
130	225	UNICA	167	0.95	1	1	1	1	0.95	1039.3	100	173563.1	1	1	187.175.26.248	dsl-187-175-26-248-dyn.prod-infinitum.com.mx	41	2014-09-01	41	2014-09-01
131	242	100	392	1	1	1	1	0.95	0.95	76	100	29792	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-01	9	2014-09-01
134	244	TOTAL	131.46	0.8	0.8	1	1	0.8	0.51	1053.7	100	138519.4	1	1	189.243.88.85	dsl-189-243-88-85-dyn.prod-infinitum.com.mx	46	2014-09-01	46	2014-09-01
136	248	1	1939.91	1	0.9	1	1	0.9	0.81	32.4	100	62853.08	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-02	9	2014-09-02
137	249	TOTAL	37.41	1	1	0.6	1	1	0.6	240	100	8978.4	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-02	9	2014-09-02
138	247	TOTAL	44.39	1	1	0.6	1	1	0.6	240	100	10653.6	1	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	9	2014-09-02	9	2014-09-02
139	251	TOTAL	260	1	1	1	1	1	1	200	100	52000	1	1	187.175.68.161	dsl-187-175-68-161-dyn.prod-infinitum.com.mx	46	2014-09-02	0	1970-01-01
