159	160	0	0	0	0	0	0	0	0	0	0	69.86	0	0	0	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	06/08/14 12:03
160	161	0	0	0	0	0	0	0	0	0	197.43	0	0	0	0	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	06/08/14 12:26
161	162	0	0	0	0	0	0	0	0	0	4484.5	0	0	0	0	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	06/08/14 12:43
162	163	0	0	0	0	0	0	0	0	0	4913.1	0	0	0	0	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	06/08/14 12:59
163	164	0	248.87	200	0	0	0	0	0	0	44045	0	8809000	0	0	0	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	06/08/14 15:12
164	165	3633.72	172.09	200	3633.72	3633.72	2925.15	2925.15	2925.15	0	0	153.92	450240	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	08/08/14 17:39
165	166	3633.72	173.62	200	3633.72	3633.72	1525.42	1525.42	1525.42	0	0	311.21	474730	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	08/08/14 18:10
166	167	0	0	0	0	0	0	0	0	0	2541.54	0	0	0	0	0	1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	06/08/14 17:43
168	169	0	0	0	0	0	0	0	0	0	759.77	0	0	0	0	0	1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	06/08/14 17:44
169	170	0	0	0	0	0	0	0	0	0	777.6	0	0	0	0	0	1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	06/08/14 17:44
170	171	4827.75	326.95	300	3316.67	7653.06	3270.68	2149.2	4959.18	0	0	92.57	302770	0	0	0	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	01/01/70 0:00	9	06/08/14 20:07
171	172	0	1490.58	1491	0	0	0	0	0	0	0	0	0	0	0	0	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	0	01/01/70 0:00	9	08/08/14 9:21
172	173	0	0	0	0	0	0	0	0	0	172.89	0	0	0	0	0	1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	07/08/14 18:08
173	174	0	0	0	0	0	0	0	0	0	106.34	0	0	0	0	0	1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	07/08/14 18:06
174	175	0	0	0	0	0	0	0	0	0	73.08	0	0	0	0	0	1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	07/08/14 18:18
175	176	0	0	0	0	0	0	0	0	0	1045.92	0	0	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	07/08/14 23:05
176	177	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	07/08/14 23:18
177	178	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	07/08/14 23:27
178	179	0	0	0	0	0	0	0	0	0	498.2	0	0	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	07/08/14 23:35
179	180	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	1	187.175.66.193	dsl-187-175-66-193-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	18/08/14 20:07
180	181	0	0	0	0	0	0	0	0	0	956.35	0	0	0	0	0	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	12/08/14 13:55
181	182	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	08/08/14 12:38
182	183	0	0	0	0	0	0	0	0	0	107.9	0	0	0	0	0	1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	08/08/14 12:38
